operator_id,permit_id,account_holder,installation_name,regulator,account_status,first_year,last_year,nace_code,nace_description,regulated_activity,cps_scope,cps_scope_rule,recorded_emissions_2021,recorded_emissions_2022,recorded_emissions_2023,recorded_emissions_2024,surrender_status_2021,surrender_status_2022,surrender_status_2023,surrender_status_2024,alloc_entitlement_2025,alloc_delivered_2025,alloc_entitlement_2026,alloc_delivered_2026
1000764,UK-E-IN-11457,RWE Generation UK plc,Didcot B Power Station,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,2502719.0,2808418.0,1758523.0,1071098.0,A,A,A,A,0,0,0,0
1000765,UK-E-IN-11480,RWE Generation UK plc,LITTLE BARFORD CCGT POWER STATION,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,767166.0,924051.0,986471.0,189193.0,A,A,A,A,0,0,0,0
1000766,UK-E-IN-13805,RWE Generation UK plc,Kings Lynn Power Station,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,749889.0,640711.0,399849.0,234949.0,A,A,A,A,0,0,0,0
1000767,UK-E-IN-13627,RWE Generation UK plc,Cheshire Power Station,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,1706.0,1305.0,2914.0,4875.0,A,A,A,A,0,0,0,0
1000768,UK-E-IN-13626,RWE Generation UK plc,Seal Sands Power Station,EA,CLOSED,2021,2022,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,18564.0,3249.0,,,A,A,,,0,0,0,0
1000769,UK-E-IN-13628,RWE Generation UK plc,Hythe Power Station,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,5133.0,4967.0,2811.0,2318.0,A,A,A,A,0,0,0,0
1000770,UK-E-IN-13593,RWE Generation UK plc,Grimsby Power Station,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,2395.0,3972.0,679.0,2170.0,A,A,A,A,0,0,0,0
1000771,UK-E-IN-13306,Uniper UK Limited,Ratcliffe on Soar Power Station,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,3633660.0,3845916.0,2672236.0,1463214.0,A,A,A,A,0,0,0,0
1000772,UK-E-IN-13310,Uniper UK Limited,Cottam Development Centre power station,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,871138.0,580309.0,808238.0,401069.0,A,A,A,A,0,0,0,0
1000773,UK-E-IN-13313,Uniper UK Limited,Taylors Lane Power Station,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,8158.0,3970.0,1684.0,671.0,A,A,A,A,0,0,0,0
1000774,UK-E-IN-13309,Uniper UK Limited,Killingholme Power Station,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,57665.0,82502.0,23333.0,11913.0,A,A,A,A,0,0,0,0
1000775,UK-E-IN-13312,Uniper UK Limited,Grain CCGT-CHP Station,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,2239895.0,1645800.0,1834295.0,2082890.0,A,A,A,A,0,0,0,0
1000776,UK-D-IN-13438,Eni UK Limited,Oil Storage Installation (OSI),OPRED,OPEN,2021,,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,4067.0,3839.0,4357.0,3354.0,A,A,A,A,438,438,0,0
1000777,UK-W-IN-11932,RWE Generation UK plc,Pembroke Power Station,NRW,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,4993364.0,5300997.0,3998646.0,3386910.0,A,A,A,A,0,0,0,0
1000778,UK-W-IN-13308,Uniper UK Limited,Connahs Quay Power Station,NRW,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,1076178.0,1374027.0,783793.0,652801.0,A,A,A,A,0,0,0,0
1000779,UK-W-IN-13436,Eni UK Limited,Point of Ayr Gas Terminal,NRW,CLOSED,2021,2023,620,Extraction of natural gas,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,40447.0,23840.0,13114.0,,A,A,A,,0,0,0,0
1000780,UK-E-IN-11718,Drax Power Limited,Drax Power Station,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,504508.0,122961.0,51445.0,65407.0,A,A,A,A,0,0,0,0
1000783,UK-E-IN-14980,Redcentric Solutions Limited,Redcentric Hounslow,EA,CLOSED,2021,2023,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,66.0,84.0,3.0,,B,A,A,,0,0,0,0
1000817,UK-E-IN-13843,Equinix (UK) Limited,LD8,EA,OPEN,2021,,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,73.0,76.0,378.0,158.0,A,A,A,A,0,0,0,0
1000818,UK-E-IN-13855,Velox Power Limited,Basildon Power,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,4407.0,11543.0,7350.0,4342.0,A,A,A,A,0,0,0,0
1000819,UK-E-IN-13862,Velox Power Limited,Lime Kilns Power,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,4587.0,12474.0,6564.0,3750.0,A,A,A,A,0,0,0,0
1000820,UK-S-IN-13861,Velox Power Limited,Carmuirs Power,SEPA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,2435.0,8133.0,3873.0,1987.0,A,A,A,A,0,0,0,0
1000821,UK-E-IN-13857,Velox Power Limited,Sandwell Power,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,679.0,5108.0,3180.0,2490.0,A,A,A,A,0,0,0,0
1000822,UK-E-IN-13858,Velox Power Limited,Wednesbury Power,EA,OPEN,2022,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,,14880.0,5926.0,3774.0,NOT_APPLICABLE,A,A,A,0,0,0,0
1000823,UK-E-IN-14032,Victrex plc,Thornton Cleveleys Site,EA,OPEN,2021,,2016,Manufacture of plastics in primary forms,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,8279.0,20076.0,15817.0,7064.0,A,A,A,A,0,0,0,0
1000824,UK-E-IN-13781,CyrusOne UK3 Limited,CyrusOne UK3 Ltd,EA,OPEN,2021,,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,7.0,60.0,9.0,21.0,A,A,A,A,0,0,0,0
1000825,UK-E-IN-13863,Velox Power Limited,Station Road Gas Peaking Plant,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,586.0,9343.0,5377.0,4298.0,A,A,A,A,0,0,0,0
1000835,UK-S-IN-13979,Harelaw Generation Limited,Harelaw Generation Limited,SEPA,OPEN,2022,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,,16240.0,9248.0,5649.0,NOT_APPLICABLE,A,A,A,0,0,0,0
1000870,UK-D-IN-13800,Perenco UK Limited,Leman 49/27B,OPRED,OPEN,2022,,620,Extraction of natural gas,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,,2326.0,24186.0,26585.0,NOT_APPLICABLE,A,A,A,0,0,0,0
1000879,UK-E-IN-14043,Valence Power Limited,Stowmarket B,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,200.0,333.0,46.0,67.0,C,A,A,A,0,0,0,0
1000880,UK-E-IN-14042,Precise Energy Limited,Stowmarket A,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,201.0,397.0,60.0,59.0,C,A,A,A,0,0,0,0
1000882,UK-E-IN-14021,Vivergo Fuels Limited,Vivergo Fuels Bioethanol Plant,EA,OPEN,2021,,2014,Manufacture of other organic basic chemicals,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,197.0,42805.0,60734.0,74234.0,A,A,A,A,71857,71857,0,0
1000887,UK-E-IN-14031,VIRTUS LONDON 9 LIMITED,London 9,EA,OPEN,2021,,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,8.0,106.0,50.0,42.0,A,A,A,A,0,0,0,0
1000901,UK-E-IN-14085,NTT Global Data Centers EMEA UK Ltd,HH4 Data Center,EA,OPEN,2021,,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,3.0,695.0,888.0,637.0,A,A,A,A,0,0,0,0
1000904,UK-E-IN-14044,Hartmoor Generation Limited,Hartmoor,EA,OPEN,2022,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,,35203.0,10827.0,14052.0,NOT_APPLICABLE,A,A,A,0,0,0,0
1000908,UK-S-IN-13866,Velox Power Limited,East Mains Power,SEPA,OPEN,2023,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,,,0.0,1980.0,NOT_APPLICABLE,NOT_APPLICABLE,A,A,0,0,0,0
1000911,UK-E-IN-13854,ALPRO (UK) LIMITED,Alpro UK,EA,CLOSED,2022,2022,,,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,0.0,,,NOT_APPLICABLE,A,,A,0,0,0,0
1000914,UK-E-IN-13809,CSC Computer Sciences Limited,CSC Computer Sciences Ltd,EA,OPEN,2021,,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,2.0,61.0,11.0,34.0,C,A,A,A,0,0,0,0
1000915,UK-E-IN-13810,Entserv UK Limited,Entserv UK Limited,EA,OPEN,2021,,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,4.0,61.0,123.0,75.0,C,A,A,A,0,0,0,0
1000917,UK-E-IN-13807,CSC Computer Sciences Limited,CSC Computer Sciences Ltd,EA,OPEN,2021,,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,3.0,36.0,98.0,67.0,C,A,A,A,0,0,0,0
1000918,UK-E-IN-13806,Entserv UK Limited,Entserv UK Limited,EA,OPEN,2021,,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,2.0,4.0,129.0,0.0,C,A,A,A,0,0,0,0
1000935,UK-S-IN-13977,Leven Generation Limited,Leven Generation Limited,SEPA,OPEN,2022,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,,14947.0,7426.0,3085.0,NOT_APPLICABLE,A,A,A,0,0,0,0
1000939,UK-E-IN-13856,Velox Power Limited,Itchen Power,EA,OPEN,2022,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,,8433.0,5459.0,2448.0,NOT_APPLICABLE,A,A,A,0,0,0,0
1000943,UK-W-IN-14041,Flexible Generation Ltd,Crumlin Power Station,NRW,OPEN,2022,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,,291.0,45.0,119.0,NOT_APPLICABLE,A,A,A,0,0,0,0
1001026,UK-E-IN-14193,Amazon Data Services UK Limited,Bracknell Datacentre,EA,OPEN,2022,,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,6.0,19.0,21.0,NOT_APPLICABLE,A,A,A,0,0,0,0
1001049,UK-E-IN-14192,Amazon Data Services UK Limited,Swindon Datacentre,EA,OPEN,2022,,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,8.0,18.0,14.0,,A,A,A,0,0,0,0
1001050,UK-E-IN-14191,Amazon Data Services UK Limited,Didcot Datacentre,EA,OPEN,2022,,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,5.0,31.0,19.0,,A,A,A,0,0,0,0
1001051,UK-D-IN-14155,Shell UK Limited,Haewene Brim,OPRED,OPEN,2022,,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,,20142.0,66399.0,71529.0,,A,A,A,13409,13409,14703,14703
1001053,UK-E-IN-14083,SOF-11 Docklands DC UK Bidco Ltd,LCY10 Datacentre,EA,OPEN,2023,,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,31.0,13.0,,NOT_APPLICABLE,A,A,0,0,0,0
1001056,UK-E-IN-14268,Burtonhead Road Power Limited,Burtonhead Road,EA,OPEN,2023,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,,,5865.0,5469.0,,NOT_APPLICABLE,A,A,0,0,0,0
1001058,UK-E-IN-14255,Lighthouse Green Fuels Limited,Lighthouse Green Fuels,EA,OPEN,2025,,,,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0
1001059,UK-E-IN-14150,Amazon Data Services UK Limited,Slough LON2 Datacentre,EA,OPEN,2023,,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,188.0,220.0,,NOT_APPLICABLE,A,A,0,0,0,0
1001065,UK-E-IN-14276,VIRTUS LONDON 8 LIMITED,London 8,EA,OPEN,2022,,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,33.0,146.0,195.0,,A,A,A,0,0,0,0
1001066,UK-S-IN-13864,Velox Power Limited,Abbotshaugh Power Plant,SEPA,OPEN,2025,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,,,,,,NOT_APPLICABLE,A,NOT_APPLICABLE,0,0,0,0
1001076,UK-W-IN-13859,Velox Power Limited,Beaufort Power Station,NRW,OPEN,2023,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,,,0.0,0.0,,NOT_APPLICABLE,A,A,0,0,0,0
1001115,UK-E-IN-14331,Sky Limited,Osterley Main Site,EA,OPEN,2023,,6020,Television programming and broadcasting activities,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,1708.0,1444.0,,NOT_APPLICABLE,A,A,450,450,450,450
1001116,UK-E-IN-14335,RWG (Repair & Overhauls) Limited,RWG Ansty,EA,OPEN,2023,,7112,Engineering activities and related technical consultancy,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,2175.0,2281.0,,NOT_APPLICABLE,B,A,491,491,491,491
1001156,UK-E-IN-13542,Essity UK Limited,Essity UK Limited - Tawd Mill,EA,OPEN,2023,,1712,Manufacture of paper and paperboard,PRODUCTION_OF_PAPER_OR_CARDBOARD,CPS_NOT_APPLICABLE,R7_process_activity,,,15255.0,13087.0,,NOT_APPLICABLE,A,A,0,0,0,0
1001166,UK-S-IN-14342,Score Energy Limited,Score Energy Limited,SEPA,OPEN,2023,,3299,Other manufacturing n.e.c. ,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,717.0,540.0,,NOT_APPLICABLE,A,A,0,0,0,0
1001193,UK-S-IN-14395,Caledon Green Generation Limited,Caledon Green,SEPA,OPEN,2023,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,,,6724.0,7295.0,,NOT_APPLICABLE,A,A,0,0,0,0
1001206,UK-E-IN-14425,DIGITAL LONDON LIMITED,LHR19 – Back-up Generators,EA,OPEN,2023,,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,51.0,48.0,,,A,A,0,0,0,0
1001207,UK-E-IN-14442,Carrington Generation Limited,Carrington,EA,OPEN,2023,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,,,1098.0,15176.0,,,A,A,0,0,0,0
1001208,UK-E-IN-14416,Amazon Data Services UK Limited,Hayes Data Centre,EA,OPEN,2023,,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,0.0,6.0,,,A,A,0,0,0,0
1001209,UK-S-IN-14444,Abercorn Generation Limited,Abercorn,SEPA,OPEN,2023,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,,,1931.0,6095.0,,,A,A,0,0,0,0
1001210,UK-S-IN-14443,Erskine Generation Limited,Erskine,SEPA,OPEN,2023,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,,,583.0,6236.0,,,A,A,0,0,0,0
1001211,UK-E-IN-14447,Centrica Barry Ltd,Redditch Peaking Power Plant,EA,OPEN,2023,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,,,47.0,2436.0,,,A,A,0,0,0,0
1001212,UK-E-IN-14417,Crisp Malting Group Limited,Crisp Maltings - Great Ryburgh,EA,OPEN,2023,,1106,Manufacture of malt,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,8188.0,8983.0,,,A,A,0,0,0,0
1001213,UK-E-IN-14334,HM Agecroft Ltd,HM Agecroft,EA,OPEN,2025,,,,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0
1001214,UK-E-IN-14415,Amazon Data Services UK Limited,Hemel Hempstead Data Centre,EA,OPEN,2023,,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,34.0,14.0,,,A,A,0,0,0,0
1001219,UK-E-IN-14431,Whitewall Power Ltd,Whitewall Power,EA,OPEN,2023,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,,,2163.0,8468.0,,,A,A,0,0,0,0
1001222,UK-E-IN-14967,VIRTUS LONDON 11 LIMITED,London 11,EA,OPEN,2023,,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,71.0,33.0,,,A,A,0,0,0,0
1001223,UK-E-IN-14976,Sutton Bridge Power Generation,Sutton Bridge Power Station,EA,OPEN,2023,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,,,4275.0,146443.0,,,A,A,0,0,0,0
1001224,UK-N-IN-14996,The Old Bushmills Distillery Co ltd,The Old Bushmills Distillery Co ltd,DAERA,CLOSED,2023,2024,1101,"Distilling, rectifying and blending of spirits",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R1_northern_ireland,,,16755.0,595.0,,,A,A,0,0,0,0
1001225,UK-W-IN-14975,Severn Power Limited,Severn Power Limited,NRW,OPEN,2023,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,,,14509.0,307613.0,,,A,A,0,0,0,0
1001228,UK-E-IN-13119,Forterra Building Products Limited,Accrington,EA,OPEN,2024,,2332,"Manufacture of bricks, tiles and construction products, in baked clay",MANUFACTURE_OF_CERAMICS,CPS_NOT_APPLICABLE,R7_process_activity,,,,21040.0,,,NOT_APPLICABLE,A,13314,13752,0,0
1001243,UK-E-IN-14964,Progress Power Limited,Progress Power Station,EA,OPEN,2025,,,,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0
1001279,UK-E-IN-15037,Volta Data Centres Limited,Verne London,EA,OPEN,2024,,7490,"Other professional, scientific and technical activities n.e.c.",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,,31.0,,,NOT_APPLICABLE,A,0,0,0,0
1001280,UK-E-IN-14965,Millbrook Power Limited,Millbrook Power Limited,EA,OPEN,2025,,,,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,0,0,0,0
1001298,UK-W-IN-14974,SEDG (Miners) Ltd,SEDG (Miners),NRW,OPEN,2025,,,,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,,,,,,NOT_APPLICABLE,0,0,0,0
1001299,UK-E-IN-15024,Northern Care Alliance NHS Foundation Trust,Royal Oldham Hospital,EA,OPEN,2024,,8610,Hospital Activities,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,,1797.0,,,,A,0,0,0,0
1001301,UK-E-IN-15105,Aldon Power Limited,Aldon Power Limited,EA,OPEN,2024,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,,,,577.0,,,,A,0,0,0,0
1001302,UK-E-IN-15112,VPI Immingham Energy Park A Limited,VPI Immingham Energy Park A,EA,OPEN,2024,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,,,,2084.0,,,,A,0,0,0,0
1001303,UK-E-IN-15106,Salford Power Limited,Salford Power Limited,EA,OPEN,2024,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,,,,913.0,,,,A,0,0,0,0
1001305,UK-E-IN-15108,Moss Power Limited,Moss Power Limited,EA,OPEN,2025,,,,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,,,,,,NOT_APPLICABLE,0,0,0,0
1001306,UK-E-IN-15107,Ashton Power Limited,Ashton Power Limited,EA,OPEN,2025,,,,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,,,,,,NOT_APPLICABLE,0,0,0,0
1001307,UK-D-IN-14997,Shell UK Limited,Penguins FPSO,OPRED,OPEN,2024,,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,,,,14847.0,,,,A,0,0,0,0
1001308,UK-W-IN-14966,Hirwaun Power Limited,Hirwaun OCGT plant,NRW,OPEN,2025,,,,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,,,,,,NOT_APPLICABLE,0,0,0,0
1001310,UK-E-IN-15126,Sandwell & West Birmingham Hospitals NHS Trust,Midland Metropolitan University Hospital,EA,OPEN,2024,,8610,Hospital Activities,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,,2015.0,,,,A,0,0,0,0
1001311,UK-E-IN-15120,F M Conway  Limited,Erith asphalt plant,EA,OPEN,2024,,2399,Manufacture of other non-metallic mineral products n.e.c.,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,,6578.0,,,,A,0,0,5068,5068
1001312,UK-E-IN-15121,F M Conway Limited,Heathrow asphalt plant,EA,OPEN,2024,,2399,Manufacture of other non-metallic mineral products n.e.c.,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,,7804.0,,,,A,0,0,5629,5629
1001313,UK-E-IN-15083,MSFT MCIO Limited,LON01 Backup Generators,EA,OPEN,2025,,,,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,,,,,,NOT_APPLICABLE,0,0,0,0
1001314,UK-E-IN-15097,Argent Energy Limited,Argent Energy Stanlow,EA,OPEN,2024,,1920,Manufacture of refined petroleum products,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,,2496.0,,,,A,0,0,11583,11583
1001315,UK-E-IN-15118,Yondr Group Limited,LON1X0,EA,OPEN,2024,,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,,,,,,C,0,0,0,0
1001316,UK-W-IN-15114,Vantage Data Centers UK Limited,Data Centre CW 11 and CW 12,NRW,OPEN,2024,,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,,138.0,,,,A,0,0,0,0
1001317,UK-E-IN-15032,SF LHR Limited,Feltham Data Centre,EA,OPEN,2024,,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,,1.0,,,,A,0,0,0,0
1001318,UK-S-IN-15124,Drumcross Generation Limited,Drumcross,SEPA,OPEN,2024,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,,,,1748.0,,,,A,0,0,0,0
1001319,UK-E-IN-15116,Yew Tree Dairy Partco Limited,Yew Tree Dairy Partco Limited,EA,OPEN,2024,,1051,Operation of dairies and cheese making,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,,3448.0,,,,A,0,0,11925,11925
1001321,UK-E-IN-14970,Ibstock Brick Limited,Ibstock Brick Ltd - Atlas,EA,OPEN,2024,,2332,"Manufacture of bricks, tiles and construction products, in baked clay",MANUFACTURE_OF_CERAMICS,CPS_NOT_APPLICABLE,R7_process_activity,,,,2793.0,,,,A,0,0,0,0
1001322,UK-E-IN-15111,VDC LHR21 Limited,LHR-21 Datacentre,EA,OPEN,2025,,,,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,,,,,,NOT_APPLICABLE,0,0,0,0
1001325,UK-E-IN-15110,VDC LHR11 LIMITED,LHR-11,EA,OPEN,2025,,,,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,,,,,,NOT_APPLICABLE,0,0,0,0
1001327,UK-S-IN-15161,NHS Highland Health Board,Raigmore Hospital,SEPA,OPEN,2024,,8610,Hospital Activities,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,,319.0,,,,A,1289,1289,0,0
1001328,UK-E-IN-15170,Secanim Limited,Secanim (Widnes) Limited,EA,OPEN,2025,,,,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,,,,,,NOT_APPLICABLE,0,0,0,0
1001345,UK-E-IN-15199,Ark Data Centres Limited,Ark Meridian Park Data Centre,EA,OPEN,2025,,,,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,,,,,,,,NOT_APPLICABLE,0,0,0,0
